d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,44862.64,43793.98
1_facilities_and_construction,2020-2021,620677.65,591145.01
1_facilities_and_construction,2021-2022,3160432.77,2957409.86
