owner_org,d_fiscal_year,total
aafc-aac,2017-2018,44381.26
cbsa-asfc,2017-2018,64934.49556363637
cer-rec,2017-2018,21072.367159025514
cer-rec,2018-2019,14074.615384615385
cfia-acia,2017-2018,18259.197945205477
cfia-acia,2018-2019,17003.214554794522
cfia-acia,2019-2020,5122.6875
dnd-mdn,2017-2018,67002.40215425532
dnd-mdn,2018-2019,136148.69811861703
dnd-mdn,2019-2020,348000.45975676784
dnd-mdn,2020-2021,340357.1879641369
isc-sac,2019-2020,26748.189213483147
isc-sac,2020-2021,58272.840786516856
pwgsc-tpsgc,2017-2018,556353.9156660475
pwgsc-tpsgc,2018-2019,3227387.3941609142
pwgsc-tpsgc,2019-2020,3575921.778003287
pwgsc-tpsgc,2020-2021,3448856.198335657
rcmp-grc,2017-2018,87688.61172535246
rcmp-grc,2018-2019,73553.44041387705
rcmp-grc,2019-2020,73754.95668898357
rcmp-grc,2020-2021,6045.4882531953735
