d_fiscal_year,total,total_constant_2019_dollars
2017-2018,859692.25,881947.67
2018-2019,3764789.17,3823035.39
2019-2020,4326982.54,4289823.64
2020-2021,4150153.53,3944959.17
2021-2022,5114665.68,4743683.89
