normalized_vendor_name,original_vendor_name
BRENEX BUILDING,BRENEX BUILDING CORPORATION LTD.
BRENEX BUILDING,Brenex Building Corporation Ltd.
BRENEX BUILDING,Brenex Building Corporation Ltd
