d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,3285.35,3362.80
1_facilities_and_construction,2018-2019,346882.93,352873.06
1_facilities_and_construction,2019-2020,140410.52,140711.71
1_facilities_and_construction,2020-2021,143682.12,135744.30
1_facilities_and_construction,2021-2022,106543.96,98355.74
6_industrial_products_and_services,2017-2018,158998.46,162870.17
6_industrial_products_and_services,2018-2019,352446.86,357927.93
6_industrial_products_and_services,2019-2020,408506.96,404507.95
6_industrial_products_and_services,2020-2021,1062446.64,1003693.09
6_industrial_products_and_services,2021-2022,633099.55,580713.04
