normalized_vendor_name,original_vendor_name
SCALAR DECISIONS,Scalar Decisions Inc
SCALAR DECISIONS,Scalar Decisions
SCALAR DECISIONS,SCALAR DECISIONS INC
SCALAR DECISIONS,SCALAR DECISIONS INCORPORATED
SCALAR DECISIONS,"Scarlar Decisions, INC"
SCALAR DECISIONS,SCALAR DECISION INC.
SCALAR DECISIONS,SCALAR DECISIONS INC.
SCALAR DECISIONS,SCALAR DECISIONS
SCALAR DECISIONS,Scalar Decisions Inc.
SCALAR DECISIONS,Scalar Decision Inc.
SCALAR DECISIONS,SCALAR DECISIIONS INC
SCALAR DECISIONS,SCALARDECISIONS INC.
