d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,1663425.76,1703184.40
11_defence,2018-2019,1162954.55,1174428.89
11_defence,2019-2020,529660.09,524509.02
11_defence,2020-2021,191660.90,182146.68
2_professional_services,2017-2018,1292.91,1327.00
2_professional_services,2018-2019,52033.53,52560.88
2_professional_services,2019-2020,188557.15,186965.92
2_professional_services,2020-2021,188041.96,178765.91
2_professional_services,2021-2022,41729.86,39458.13
3_information_technology,2017-2018,356672.38,365801.33
3_information_technology,2018-2019,972161.31,985360.93
3_information_technology,2019-2020,377953.29,374664.79
3_information_technology,2020-2021,84617.50,80505.03
3_information_technology,2021-2022,55270.34,43236.03
6_industrial_products_and_services,2018-2019,24234.80,24473.25
8_security_and_protection,2017-2018,51484.07,52840.96
9_human_capital,2017-2018,3612.30,3697.44
9_human_capital,2018-2019,62492.70,63484.16
9_human_capital,2019-2020,14896.01,14605.58
9_human_capital,2020-2021,10083.62,9615.00
