d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,124614217.19,128468482.24
1_facilities_and_construction,2018-2019,119557847.08,121886312.31
1_facilities_and_construction,2019-2020,176618911.12,175064190.29
1_facilities_and_construction,2020-2021,205190785.19,195490976.79
1_facilities_and_construction,2021-2022,176187973.34,163930694.05
1_facilities_and_construction,2022-2023,154743040.51,138380725.02
10_office_management,2022-2023,4698.65,4161.76
2_professional_services,2017-2018,6018761.18,6210309.86
3_information_technology,2017-2018,3173558.42,3271656.53
3_information_technology,2018-2019,3173558.42,3234373.77
