d_fiscal_year,total,total_constant_2019_dollars
2017-2018,133806536.79,137950448.63
2018-2019,122731405.51,125120686.09
2019-2020,176618911.12,175064190.29
2020-2021,205190785.19,195490976.79
2021-2022,176187973.34,163930694.05
2022-2023,154747739.16,138384886.78
