d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,130217998.62015577
1_facilities_and_construction,2018-2019,125355758.74879865
1_facilities_and_construction,2019-2020,179250454.37400672
1_facilities_and_construction,2020-2021,210684518.7083089
2_professional_services,2017-2018,6018761.176367887
