d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1368641.49,1408758.69
2018-2019,1930102.77,1960470.92
2019-2020,1727406.74,1712333.49
2020-2021,1466066.69,1394679.68
2021-2022,878855.28,818434.71
2022-2023,554096.45,492995.00
