owner_org,d_fiscal_year,total,total_constant_2019_dollars
csa-asc,2018-2019,72866.21,73487.63
dfo-mpo,2017-2018,509609.66,523810.39
dnd-mdn,2017-2018,2437198.62,2509188.41
dnd-mdn,2018-2019,934452.80,953507.82
dnd-mdn,2019-2020,39140.94,38886.26
dnd-mdn,2020-2021,23029.40,21842.05
dnd-mdn,2021-2022,84208.53,76763.27
ec,2017-2018,1671206.90,1722109.30
ec,2018-2019,993908.28,1009412.59
ec,2019-2020,1278869.17,1264996.51
ec,2020-2021,1852341.52,1765363.73
ec,2021-2022,1665043.30,1559720.99
nrcan-rncan,2018-2019,23358.33,23584.50
nrcan-rncan,2019-2020,39382.93,38843.13
nrcan-rncan,2020-2021,102400.14,97625.68
nrcan-rncan,2021-2022,102400.14,95822.06
