d_fiscal_year,total,total_constant_2019_dollars
2018-2019,48914.96,49463.87
2019-2020,239005.02,236370.17
2020-2021,770563.70,732682.49
2021-2022,1380698.26,1282498.66
2022-2023,1511158.24,1351904.60
