owner_org,d_fiscal_year,total,total_constant_2019_dollars
cra-arc,2018-2019,48914.96,49463.87
cra-arc,2019-2020,239005.02,236370.17
cra-arc,2020-2021,770563.70,732682.49
cra-arc,2021-2022,1380698.26,1282498.66
cra-arc,2022-2023,1511158.24,1351904.60
