d_fiscal_year,total,total_constant_2019_dollars
2017-2018,135611.71,139484.57
2018-2019,653399.29,662216.53
2019-2020,1392854.42,1364794.79
2020-2021,1493703.76,1417653.59
2021-2022,1031440.00,942793.94
2022-2023,1326137.53,1179778.72
