d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2019-2020,19145.22,18758.93
6_industrial_products_and_services,2017-2018,135611.71,138808.36
6_industrial_products_and_services,2018-2019,653399.29,660981.73
6_industrial_products_and_services,2019-2020,1373709.20,1344398.63
6_industrial_products_and_services,2020-2021,1493703.76,1415706.23
6_industrial_products_and_services,2021-2022,1031440.00,941371.15
