owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,18362.50,18868.52
aafc-aac,2018-2019,114207.97,115428.89
aafc-aac,2019-2020,47650.97,47699.40
aafc-aac,2020-2021,58195.00,55210.17
dnd-mdn,2017-2018,24509.70,25287.72
dnd-mdn,2019-2020,48271.34,47420.21
dnd-mdn,2020-2021,14202.97,13384.81
dnd-mdn,2021-2022,42494.89,39508.13
nrc-cnrc,2017-2018,89429.54,91893.96
nrc-cnrc,2018-2019,66567.17,67785.91
nrc-cnrc,2019-2020,11797.20,11840.11
nrc-cnrc,2020-2021,34419.80,32939.89
nrc-cnrc,2021-2022,224887.85,213359.29
nrcan-rncan,2017-2018,29018.40,29852.33
pwgsc-tpsgc,2017-2018,976465.82,1005322.56
pwgsc-tpsgc,2018-2019,770789.74,780071.05
pwgsc-tpsgc,2019-2020,508728.72,503447.19
pwgsc-tpsgc,2020-2021,139707.77,133194.44
pwgsc-tpsgc,2021-2022,1034190.52,959539.70
