d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,16938.70,17405.48
1_facilities_and_construction,2017-2018,971981.06,1000810.79
1_facilities_and_construction,2018-2019,951564.88,963285.85
1_facilities_and_construction,2019-2020,522528.28,518476.62
1_facilities_and_construction,2020-2021,246525.54,234729.31
1_facilities_and_construction,2021-2022,1301573.26,1212407.13
2_professional_services,2017-2018,12079.70,12446.84
5_transportation_and_logistics,2019-2020,93919.95,91930.28
6_industrial_products_and_services,2017-2018,136786.50,140561.96
