d_fiscal_year,total,total_constant_2019_dollars
2018-2019,25040.14,25283.97
2019-2020,606985.22,597012.55
2020-2021,1015305.91,966092.84
2021-2022,806053.87,748105.55
2022-2023,737346.07,659051.45
