owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,189630.39,181029.45
aafc-aac,2021-2022,136854.86,127425.58
cfia-acia,2019-2020,6639.58,6488.43
cfia-acia,2020-2021,24479.26,23337.90
cfia-acia,2021-2022,12273.16,11650.98
cra-arc,2018-2019,17745.26,17896.60
cra-arc,2019-2020,5193.74,5212.63
csa-asc,2019-2020,8968.17,8754.55
csa-asc,2020-2021,58453.28,55727.86
dfatd-maecd,2019-2020,85464.84,84120.72
dfatd-maecd,2020-2021,32598.66,31131.35
ec,2019-2020,0.00,0.00
ec,2020-2021,0.00,0.00
ec,2021-2022,0.00,0.00
esdc-edsc,2019-2020,25920.38,25410.82
esdc-edsc,2020-2021,22070.72,20844.83
fja-cmf,2020-2021,24396.70,23294.02
fja-cmf,2021-2022,62065.25,58078.24
hc-sc,2019-2020,108028.33,106084.58
hc-sc,2020-2021,48177.08,45687.39
ic,2019-2020,34298.51,33730.87
ic,2020-2021,47201.51,44781.66
ic,2021-2022,137630.51,128819.68
jus,2019-2020,12543.08,12244.30
jus,2020-2021,41041.52,39022.65
oag-bvg,2018-2019,7294.88,7366.73
oag-bvg,2019-2020,49694.54,49224.41
oag-bvg,2020-2021,88998.61,84971.04
oag-bvg,2021-2022,93627.91,87377.12
pch,2019-2020,16113.80,15854.83
pch,2021-2022,17566.85,15973.02
pco-bcp,2020-2021,38747.70,36818.18
phac-aspc,2019-2020,9239.91,9077.03
phac-aspc,2020-2021,7263.74,6891.63
pwgsc-tpsgc,2019-2020,42071.67,41264.42
pwgsc-tpsgc,2020-2021,63555.08,60587.43
pwgsc-tpsgc,2021-2022,33829.66,31406.73
rcmp-grc,2019-2020,152714.36,150241.95
rcmp-grc,2020-2021,318168.48,303303.95
rcmp-grc,2021-2022,304664.98,285384.99
ssc-spc,2019-2020,21018.00,20636.73
tc,2019-2020,8058.31,7866.36
tc,2020-2021,14965.44,14103.36
tsb-bst,2019-2020,21018.00,20517.34
vac-acc,2021-2022,13000.00,11915.09
