d_fiscal_year,total,total_constant_2019_dollars
2017-2018,146107.20,148998.82
2018-2019,1890711.61,1915125.11
2019-2020,9739537.55,9719452.89
2020-2021,9797827.95,9591953.39
2021-2022,7829704.23,5934734.11
