d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2929934.01,3020512.78
2018-2019,2906891.08,2960026.08
2019-2020,2943598.91,2920172.22
2020-2021,3015168.10,2874682.49
2021-2022,3038936.97,2843718.82
