d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,2072058.02,2135442.82
2_professional_services,2018-2019,2906891.08,2962596.24
2_professional_services,2019-2020,2943598.91,2920309.22
2_professional_services,2020-2021,3063970.95,2917589.90
2_professional_services,2021-2022,3153859.82,2932224.41
2_professional_services,2022-2023,3796980.64,3389950.60
3_information_technology,2017-2018,857875.99,885753.14
