d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,21883.94,22632.02
3_information_technology,2022-2023,24069.00,21450.34
5_transportation_and_logistics,2017-2018,644860.65,664479.48
5_transportation_and_logistics,2018-2019,668524.40,681032.13
5_transportation_and_logistics,2019-2020,1879488.37,1855582.95
5_transportation_and_logistics,2020-2021,1868062.44,1780872.81
5_transportation_and_logistics,2021-2022,3210289.45,2974150.49
5_transportation_and_logistics,2022-2023,3406975.74,3048543.27
6_industrial_products_and_services,2018-2019,12605.15,12722.90
6_industrial_products_and_services,2019-2020,19443.68,18999.88
6_industrial_products_and_services,2020-2021,40662.38,38714.32
6_industrial_products_and_services,2022-2023,15595.70,13898.92
