d_fiscal_year,total,total_constant_2019_dollars
2017-2018,666744.59,686902.67
2018-2019,681129.55,693143.41
2019-2020,1898932.05,1873952.43
2020-2021,1908724.82,1822556.48
2021-2022,3210289.45,2993456.19
