owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,1287006.46,1321504.72
aafc-aac,2018-2019,1193869.98,1209105.49
aafc-aac,2019-2020,1397286.73,1394496.80
aafc-aac,2020-2021,1295182.64,1267980.34
aafc-aac,2021-2022,1348737.86,1027264.69
aandc-aadnc,2017-2018,1488980.13,1526869.03
aandc-aadnc,2018-2019,3212967.18,3252525.40
aandc-aadnc,2019-2020,1952781.67,1949360.47
aandc-aadnc,2020-2021,273289.75,275228.62
acoa-apeca,2017-2018,60277.60,61808.80
acoa-apeca,2018-2019,71235.05,72144.62
acoa-apeca,2019-2020,72693.01,72543.79
acoa-apeca,2020-2021,178301.11,179860.83
acoa-apeca,2021-2022,63168.48,45905.92
cas-satj,2017-2018,163183.13,167306.41
cas-satj,2018-2019,204109.16,206715.55
cas-satj,2019-2020,159314.26,158987.94
cas-satj,2020-2021,66.32,62.69
cas-satj,2021-2022,667733.44,503691.39
cbsa-asfc,2017-2018,181036.00,186035.86
cbsa-asfc,2018-2019,425520.14,431060.27
cbsa-asfc,2019-2020,1081257.11,1075741.98
cbsa-asfc,2020-2021,695812.44,677974.55
cbsa-asfc,2021-2022,740648.49,559318.33
ced-dec,2017-2018,210263.86,216136.51
ced-dec,2018-2019,212275.42,214943.55
ced-dec,2019-2020,30018.23,30004.54
ced-dec,2020-2021,251068.58,243086.63
ced-dec,2021-2022,421131.40,237040.71
cfia-acia,2017-2018,1657280.67,1701674.11
cfia-acia,2018-2019,1737706.72,1760080.88
cfia-acia,2019-2020,1858349.35,1854534.61
cfia-acia,2020-2021,1927117.53,1882143.51
cfia-acia,2021-2022,1891117.55,1419017.37
chrc-ccdp,2018-2019,464367.02,469293.42
chrc-ccdp,2019-2020,225412.22,225446.19
chrc-ccdp,2020-2021,78120.27,74165.87
chrc-ccdp,2021-2022,79323.91,37598.47
cic,2017-2018,7603418.33,7806446.76
cic,2018-2019,9764199.71,9887422.60
