d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,2259781.47
11_defence,2018-2019,9352806.15
11_defence,2019-2020,6983407.18
11_defence,2020-2021,7412739.59
2_professional_services,2018-2019,1973081.70
2_professional_services,2019-2020,53288.24
2_professional_services,2020-2021,636743.66
3_information_technology,2017-2018,70265749.19
3_information_technology,2018-2019,77666687.10
3_information_technology,2019-2020,72942427.85
3_information_technology,2020-2021,72927245.84
9_human_capital,2019-2020,10147.40
9_human_capital,2020-2021,2095.80
