owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,44074.80,45400.96
aafc-aac,2018-2019,72355.50,73435.01
aafc-aac,2019-2020,161385.00,159190.29
aafc-aac,2021-2022,441187.48,407812.49
aafc-aac,2022-2023,256616.18,229957.18
aandc-aadnc,2019-2020,165668.50,164409.01
aandc-aadnc,2020-2021,125350.87,119237.24
aandc-aadnc,2021-2022,282209.33,260858.75
aandc-aadnc,2022-2023,599026.30,535021.74
dfo-mpo,2017-2018,388038.32,400249.63
dfo-mpo,2018-2019,267066.06,272065.20
dfo-mpo,2019-2020,431592.07,424920.01
dfo-mpo,2020-2021,395599.52,374840.05
dfo-mpo,2021-2022,321481.65,295620.21
dfo-mpo,2022-2023,493750.40,440424.16
dnd-mdn,2017-2018,844789.28,869747.02
dnd-mdn,2018-2019,654571.85,667869.84
dnd-mdn,2019-2020,495937.14,488209.25
dnd-mdn,2020-2021,556507.42,528274.74
dnd-mdn,2021-2022,987527.55,917317.71
dnd-mdn,2022-2023,1059077.59,944369.91
ec,2019-2020,102881.63,101131.32
ec,2020-2021,346113.01,329581.75
ec,2021-2022,196551.67,180843.82
ec,2022-2023,37963.28,33595.43
iaac-aeic,2021-2022,14280.19,12969.83
iaac-aeic,2022-2023,15721.31,14186.89
isc-sac,2021-2022,0.00,0.00
isc-sac,2022-2023,0.00,0.00
nrcan-rncan,2019-2020,7523.42,7351.70
nrcan-rncan,2020-2021,29766.58,28118.39
pc,2017-2018,315758.53,325056.65
pc,2018-2019,897213.32,914903.94
pc,2019-2020,1352469.95,1338095.20
pc,2020-2021,1125682.91,1072045.94
pc,2021-2022,1172507.99,1085946.39
pc,2022-2023,1505350.35,1344889.20
pwgsc-tpsgc,2017-2018,3870273.26,3986582.99
pwgsc-tpsgc,2018-2019,4814923.40,4893050.65
pwgsc-tpsgc,2019-2020,5241513.62,5183105.74
pwgsc-tpsgc,2020-2021,4846581.15,4617349.87
pwgsc-tpsgc,2021-2022,7143187.60,6610384.39
pwgsc-tpsgc,2022-2023,8681347.50,7750477.13
rcmp-grc,2019-2020,15171.38,14947.61
rcmp-grc,2020-2021,67707.91,64354.03
rcmp-grc,2021-2022,152490.00,140335.01
tc,2017-2018,360262.97,370577.89
tc,2018-2019,1924757.55,1960199.50
tc,2020-2021,612715.52,584643.65
tc,2021-2022,460314.07,427201.91
tc,2022-2023,616558.23,549770.70
