d_fiscal_year,total,total_constant_2019_dollars
2017-2018,140672583.54,144250819.80
2018-2019,141836743.34,143858138.28
2019-2020,130039672.65,128607771.91
2020-2021,123346035.49,117043044.63
2021-2022,138343440.29,90426272.06
