d_vendor_name,overall_total
ADVANCED BUSINESS INTERIORS,1609742.45
CARLETON UNIVERSITY,1603673.86
JEOL,1569751.53
TAG HR,1481639.42
PROCOM CONSULTANTS,1437751.28
EBSCO CANADA,1397492.39
LECO INSTRUMENTS,1395055.25
TRANSPOLAR TECHNOLOGY,1388946.26
MAKWA RESOURCING,1369997.37
UNIVERSITY OF ALBERTA,1314049.04
UNIVERSITY OF BRITISH COLUMBIA,1297452.41
PORTAGE PERSONNEL,1252274.97
HOSKIN SCIENTIFIC,1190530.14
GOOGLE CANADA,1181724.00
UNIVERSITE LAVAL,1161562.69
ADVANCED CHIPPEWA TECHNOLOGIES,1133762.53
THE MATHWORKS,1098631.58
CHRONO AVIATION,1093554.40
DEW ENGINEERING,1073191.89
GENERAL MOTORS,1052780.81
FELIX TECHNOLOGY,1017830.23
COLLIERS PROJECT LEADERS,996727.81
BELL CANADA,994121.61
ARTEMP PERSONNEL SERVICES,993852.87
BDO CANADA,992743.86
J L RICHARDS ASSOCIATES,990021.04
SIERRA SYSTEMS GROUP,981114.26
OTTAWA MOVING LOGISTICS 2013,959867.13
MODIS CANADA,945428.24
JOHN WILEY SONS,922289.73
FAST FORWARD FRENCH,883700.33
MNP,872532.46
PROMAXIS,871969.01
GOSS GILROY,868816.93
MTS ALLSTREAM,860902.33
HONEYWELL,852863.40
ORACLE CANADA,845562.82
IBISKA TELECOM,841755.06
APPLIED ELECTONICS,841062.82
HYPERACTIVE PRODUCTIONS,837613.26
UNIVERSITY OF WATERLOO,814262.82
AIR TINDI,799769.98
UNIVERSITY OF CALGARY,794231.01
UNIVERSITY OF OTTAWA,772606.32
RADIATION SOLUTIONS,771337.10
SRA STAFFING SOLUTIONS,768248.87
UNIVERSITY OF NEW BRUNSWICK,758312.07
LANGUAGE MARKETPLACE,744046.19
INFO TECH RESEARCH GROUP,739379.21
OPENTEXT,738321.96
VWR INTERNATIONAL,728325.37
GC STRATEGIES,727980.94
BRADLEY AIR SERVICES,712130.59
DELL COMPUTER,691868.21
MAXSYS STAFFING AND CONSULTING,678605.81
DYNAMIC PERSONNEL CONSULTANTS,670585.71
ONX ENTERPRISE SOLUTIONS,669698.61
CBCI TELECOM,668451.07
UNIVERSITY OF WESTERN ONTARIO,663282.82
DALHOUSIE UNIVERSITY,657942.80
IIC TECHNOLOGIES,650503.55
PRICEWATERHOUSE COOPERS,649432.41
METTLER TOLEDO,641402.39
BOUTHILLETTE PARIZEAU,632350.60
SGS CANADA,611163.47
ASOKAN BUSINESS INTERIORS,607405.22
HARNOIS ENERGIES,605784.43
SIMPLEX GRINNELL,604739.30
R E GILMORE INVESTMENTS,599471.12
CLOUD SYNAPPS,598942.59
ARI FINANCIAL SERVICES,588302.16
MDOS CONSULTING,572171.00
SHI CANADA,571903.06
PRINTERS PLUS,571508.59
DASSAULT SYSTEMES CANADA,566436.44
AVJET HOLDING,556954.47
GENOME QUEBEC,551042.40
ALS CANADA,543629.72
SHARP ELECTRONICS,538416.37
LEICA GEOSYSTEMS,537667.90
ENVIRONICS RESEARCH GROUP,536900.88
CARL ZEISS CANADA,535386.04
MCMASTER UNIVERSITY,533868.23
TESTFORCE SYSTEMS,526634.36
THE AIM GROUP,524241.51
AVI SPL,510784.97
CANSEL SURVEY EQUIPMENT,500238.58
LUMINA IT,499546.13
COSSETTE COMMUNICATIONS,499022.65
C CORE,498114.53
ACOSYS CONSULTING SERVICES,494669.25
PETROVALUE PRODUCTS,489593.93
MARKIDO,479641.18
SOLOTECH,478752.02
QUEEN S UNIVERSITY,478254.86
SOFTCHOICE,475508.75
LIKE 10,470193.00
CANADIAN STANDARDS ASSOCIATION,466920.97
UNIVERSITY OF TORONTO,458426.22
CARAHSOFT TECHNOLOGY,458383.96
IFATHOM,454806.47
LINDE CANADA,451647.90
GAMBLE TECHNOLOGIES,450883.19
CGI,448663.94
MEDIA Q,448375.14
NOVA NETWORKS,440949.58
THYSSENKRUPP ELEVATOR,431240.70
M D CHARLTON,430290.00
ST JOSEPH PRINT GROUP,422772.17
UNIVERSITY OF GUELPH,416843.35
TEKNION,412129.25
FCA CANADA,409218.02
AIR LIQUIDE CANADA,408330.91
CONFERENCE BOARD OF CANADA,407309.34
MINDWIRE SYSTEMS,406800.00
THE RIGHT DOOR CONSULTING,393531.86
MGIS,390491.17
ADGA GROUP,389963.00
JOSEPH ELIE,389949.30
SYSTEMSCOPE,369635.79
ADOR TECH,363033.97
PHOENIX STRATEGIC PERSPECTIVES,361244.46
KNOWLEDGE CIRCLE,355153.88
MUSTANG HELICOPTERS,341138.01
SAS INSTITUTE,336685.99
VFA CANADA,331470.81
CAMPBELL SCIENTIFIC CANADA,330449.10
PROQUEST,324117.19
PHASELOCK SYSTEMS INTERNATIONAL,322759.82
HORIZANT,322733.21
ARCADIS CANADA,310983.06
HITACHI DATA SYSTEMS,310277.31
UNIVERSITY OF MANITOBA,301335.95
EKOS RESEARCH ASSOCIATES,291699.10
DELTA PHOTONICS,289062.72
RICOH,274412.61
"NATTIQ",274171.42
BERLITZ CANADA,273346.41
"NATIONS TRANSLATION GROUP",273181.51
SYSTEMS FOR RESEARCH,268028.70
VAISALA CANADA,267541.54
NITAM SOLUTIONS,265317.78
LEGER MARKETING,262675.67
FLEET FCA CANADA,262478.39
WORLEY PARSONS,257640.00
TENAQUIP,252729.18
MORRISON HERSHFIELD,249868.03
AECOM,247910.92
VIDCRUITER,247486.59
INTEGRA NETWORKS,244531.05
BEE CLEAN BUILDING MAINTENANCE,243453.08
KIA CANADA,241160.79
TELECOM COMPUTER SERVICES,240715.74
CISION CANADA,239452.94
PRA,238510.35
R R INTERNATIONAL TRANSLATION,233906.80
TETRA TECH,233794.75
WOOD CANADA,229095.86
ITEX,227785.10
LIFE TECHNOLOGIES,224142.94
HATCH,223255.19
GRAYBRIDGE INTERNATIONAL CONSULTING,218792.77
ICOR TECHNOLOGY,217895.30
DECISIVE GROUP,217358.89
PUBLIVATE,215060.83
GFL ENVIRONMENTAL,213545.93
BECKMAN COULTER CANADA,209211.05
GENESIS INTEGRATION,200613.94
COMPUGEN,198725.93
RMS SOFTWARE,198428.28
ORANGUTECH,191370.83
DARE HUMAN RESOURCES,187092.74
SLR CONSULTING CANADA,177958.62
MCELHANNEY ASSOCIATES,177317.63
IBM CANADA,175506.09
WOLTERS KLUWER,175393.00
ANALYTICAL GRAPHICS,171245.31
JUMPING ELEPHANTS,167902.64
INSTITUTE ON GOVERNANCE,165930.00
TOSHIBA CANADA,165475.79
STONEWORKS TECHNOLOGIES,165029.70
GOLDER ASSOCIATES,164163.38
XEROX,163070.53
6854265 CANADA,158880.36
KONE,156276.34
SIMEX DEFENCE,149515.99
RANDSTAD,149061.80
ECOLE DE LANGUES LA CITE,146799.87
TOTEM OFFISOURCE,146134.53
LES ENQUETES HENRI,141946.36
HUBSPOKE,139413.75
PRECISIONIT,137125.50
SOLOTECH QUEBEC,135577.75
UNIVERSITE DE SHERBROOKE,135199.77
JOHNSON CONTROLS,130516.96
ENGLOBE,128571.96
WATERS,126869.32
ZODIAC HURRICANE TECHNOLOGIES,126723.30
ACKLANDS GRAINGER,124640.03
CPCS TRANSCOM,124596.62
IPSOS,124116.94
NIKON CANADA,121162.07
ZERNAM ENTERPRISE,119814.68
COFOMO,119142.84
RTG PROTECH,117610.93
KWC ARCHITECTS,117565.20
DST CONSULTING ENGINEERS,113753.85
UNIVERSITY OF SASKATCHEWAN,113409.60
ECOLE DE LANGUES EAGLE,113150.68
KUBOTA CANADA,113004.35
SOLIDCAD,111318.36
COENTREPRISE CITE CARON,111242.60
SHELL CANADA PRODUCTS,107851.25
ELITE ENVIRONMENTAL GROUP,107578.12
STIFF SENTENCES,106688.95
TROY LIFE FIRE SAFETY,106245.01
WORKDYNAMICS TECHNOLOGIES,104702.26
MCGILL UNIVERSITY,103969.77
IPSS,103395.00
GENERAL DYNAMICS,102553.67
TECSIS,102434.50
CSDC SYSTEMS,101620.68
BANFIELD SEGUIN,100570.00
INSA,100553.07
CONCEPT CONTROLS,100083.34
9468269 CANADA,99937.20
TURTLE ISLAND STAFFING,99784.79
THE HALIFAX GROUP,99762.62
AB SCIEX,96262.41
SIEMENS,91791.81
UNISOURCE,91603.97
UNIVERSITY OF REGINA,91199.17
MALATEST,90281.01
WOOD,89128.75
CANADIAN DEVELOPMENT CONSULTANTS,85009.57
MILLBROOK TACTICAL,84849.68
PITNEY BOWES,81277.59
QUANTUM MANAGEMENT SERVICES,80204.66
ECLIPSYS SOLUTIONS,80017.55
BRECKENHILL,79563.30
GRAND TOY,78535.30
BMT FLEET TECHNOLOGY,77405.00
ALPINE HELICOPTERS,74751.65
I4C INFORMATION TECHNOLOGY,74573.22
GHD,73927.53
OXFORD UNIVERSITY PRESS,73751.90
H H CONSTRUCTION,72802.88
MELTWATER,70625.00
FMC PROFESSIONALS,67948.31
SNC LAVALIN,66141.65
EASTPOINT ENGINEERING,64790.81
CANADA POST,64090.21
GLOBAL KNOWLEDGE,62299.38
MARTEC,62150.00
GATEWAY MECHANICAL SERVICES,59753.43
GATESTONE,58921.86
CALYTERA SOFTWARE,58830.52
HAWORTH,58604.47
FLIGHT FUELS,57877.63
QINETIQ,56026.05
FACTIVA,55842.48
PACWILL ENVIRONMENTAL,55463.29
ACART COMMUNICATIONS,54003.90
BIO RAD LABORATORIES CANADA,52961.59
INTERACTIVE AUDIO VISUAL,52936.89
LOTEK WIRELESS,52328.45
GILMORE REPRODUCTIONS,52168.74
CONTROLLED ENVIRONMENTS,52047.30
GLOBAL UPHOLSTERY,51980.14
MISHKUMI TECHNOLOGIES,51316.09
GRANICUS CANADA HOLDINGS,51041.78
NOVIPRO,50417.21
NORTHWIND INDUSTRIES,49980.00
C D NOVA TECH,49567.45
MARINELABS DATA SYSTEMS,49490.00
MOBILE RESOURCE GROUP,48759.50
LANSDOWNE TECHNOLOGIES,47996.75
ABCO MAINTENANCE SYSTEMS,47819.15
SOFTSIM TECHNOLOGIES,45566.12
RHEA,45084.00
ENTRUST,45031.90
QIAGEN,44410.17
EAGLE PROFESSIONAL RESOURCES,44239.50
FAST TRACK STAFFING,43522.33
HALPENNY INSURANCE BROKERS,41995.07
CONTRO VALVE,41855.10
DWP SOLUTIONS,41450.71
MORIYAMA TESHIMA ARCHITECTS,41222.40
KUDLIK CONSTRUCTION,41113.80
BRANDT TRACTOR,40839.76
CSI CONSULTING,40341.01
49 SOLUTIONS,39945.50
PROTAK CONSULTING GROUP,39747.75
NORTHWESTEL,39518.01
VARD MARINE,39462.43
GETINGE CANADA,39100.20
ECOLE DE LANGUES ABCE,39024.59
ESBE SCIENTIFIC INDUSTRIES,38025.69
AON REED STENHOUSE,37971.00
LWG ARCHITECTURAL INTERIORS,37934.10
EMPOWERED NETWORKS,37763.54
REPUBLIC ARCHITECTURE,37727.33
DILLON CONSULTING,37290.00
HACKETT CONSULTING,37290.00
POLARIS INDUSTRIES,36794.61
SOLID CADDGROUP,36785.01
PAGEAU MOREL ASSOCIES,34882.68
FEDERAL EXPRESS CANADA,34823.50
EXP SERVICES,34492.49
BLOOMBERG FINANCE L P,34312.64
GLOBAL TOTAL OFFICE,34248.08
WEATHERHAVEN CANADA,34122.29
TOYOTA,33481.35
PODOLINSKY EQUIPMENT,33022.25
SNAP ON TOOLS,32878.24
ACCENTURE,32205.00
TOROMONT,32135.17
QUORUS CONSULTING GROUP,31581.61
MARINE CONTRACTORS,29783.45
CHUBB EDWARDS,29267.86
LANGUAGE RESEARCH DEVELOPMENT GROUP,28665.00
IMP GROUP,28250.00
AIR PRODUCTS CANADA,26139.76
ALBERTA MOTOR TRANSPORT ASSOCIATION,24998.99
YELLOWHEAD HELICOPTERS,24948.00
HEMMERA ENVIROCHEM,24937.50
INTERNATIONAL SAFETY RESEARCH,24916.50
MCKINSEY AND COMPANY,24860.00
BRUKER,24851.52
WAJAX,24740.56
ABB,24687.11
STERICYCLE,24652.08
IDP GROUP,24521.00
LEAN AGILITY,24408.00
VALCOM CONSULTING,24401.56
LIFEWORKS CANADA,24266.75
KONICA MINOLTA BUSINESS SOLUTIONS,24250.71
CLICK NETWORKS,24076.06
ORBIS RISK CONSULTING,23758.25
TIREE,23730.00
MUSTANG SURVIVAL,23546.25
MORPHO CANADA,23541.29
PEPCO,23230.00
LINOVATI,23159.35
WASTE MANAGEMENT OF CANADA,22613.27
GLASSHOUSE SYSTEMS,22555.75
PANASONIC,22277.39
HEWLETT PACKARD,22213.49
UNIVERSITE SAINTE ANNE,21915.00
OTTAWA BUSINESS INTERIORS,20466.92
TEEL TECHNOLOGIES CANADA,20341.01
PURELOGIC,19957.22
HEXAGON,19913.09
WASTE CONNECTIONS OF CANADA,19631.43
RISK SCIENCES INTERNATIONAL,19323.00
CANADIAN RED CROSS,19258.21
DATA CENTRE INTELLIGENCE,18320.69
ENSEIGNES PATTISON SIGN GROUP,18043.28
FTS FOREST TECHNOLOGY SYSTEMS,17698.06
MID CANADA MOD CENTER,17362.45
MARITIME FUELS,17250.00
GOVERNMENT OF ALBERTA,16950.00
BOMBARDIER,16894.13
4 OFFICE AUTOMATION,15782.71
MITSUBISHI MOTOR SALES,15777.78
AIR CHARTER SERVICE,15557.84
HILL KNOWLTON CANADA,15469.70
ASBEX,15398.51
BLUMETRIC ENVIRONMENTAL,15059.52
ST JOHN AMBULANCE,14594.65
OXFORD NANOPORE TECHNOLOGIES,13923.03
UNIVERSITE DE MONTREAL,13608.00
TYCO INTEGRATED FIRE SECURITY,13377.18
INSIGHT SOFTWARE CANADA,13098.71
ASSOCIATED ENGINEERING,12704.40
DNR CONSULTING GROUP,12688.80
CUMMINS CANADA,12246.68
CHEMICAL ABSTRACTS SERVICE,12077.34
GROUPE EDGENDA,12072.38
PAL AEROSPACE,11661.24
STERIS CANADA,11569.34
FASTENAL,11543.96
PUROLATOR,11300.00
MULTISHRED,11275.14
GRAYBAR CANADA,11207.76
PALADIN GROUP,10919.45
ISLAND TEMPERATURE CONTROLS,10584.00
TRANE CANADA,10552.50
THE MASHA KRUPP TRANSLATION GROUP,10328.20
EPPENDORF CANADA,10084.67
KEYSTONE ENVIRONMENTAL,0.00
LIONBRIDGE,0.00
MATRIX AVIATION SOLUTIONS,0.00
MCW CUSTOM ENERGY SOLUTIONS,0.00
