d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,3877723.73
1_facilities_and_construction,2018-2019,516331.56
1_facilities_and_construction,2019-2020,9702.95
1_facilities_and_construction,2020-2021,27120.00
6_industrial_products_and_services,2017-2018,12166.47
6_industrial_products_and_services,2018-2019,12166.47
