d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,2216650.95,2284589.61
0_other,2018-2019,2216650.95,2257169.06
0_other,2019-2020,2222723.96,2204886.38
0_other,2020-2021,2216650.95,2113298.41
0_other,2021-2022,2216650.95,2074255.60
1_facilities_and_construction,2017-2018,114134.14,117632.26
1_facilities_and_construction,2018-2019,114134.14,116220.39
1_facilities_and_construction,2019-2020,66291.61,66262.87
1_facilities_and_construction,2020-2021,39091.50,37432.42
11_defence,2017-2018,7974398.49,8225312.25
11_defence,2018-2019,4929146.82,5019246.59
11_defence,2019-2020,4942651.33,4902986.06
11_defence,2020-2021,4483543.26,4274495.66
11_defence,2021-2022,994978.09,948023.56
2_professional_services,2017-2018,12111752.02,12477861.00
2_professional_services,2018-2019,13844568.92,14085538.13
2_professional_services,2019-2020,28967373.27,28652345.19
2_professional_services,2020-2021,47571489.28,45314343.69
2_professional_services,2021-2022,45947722.16,43044486.37
3_information_technology,2017-2018,30106063.98,31020685.27
3_information_technology,2018-2019,39480083.94,40191972.50
3_information_technology,2019-2020,41913733.37,41531869.99
3_information_technology,2020-2021,70635011.69,67375987.08
3_information_technology,2021-2022,66391089.14,62102542.12
4_medical,2017-2018,8529.41,8799.41
7_travel,2018-2019,0.00,0.00
9_human_capital,2017-2018,64734.31,66679.15
9_human_capital,2018-2019,71372.34,72413.95
9_human_capital,2019-2020,56195.07,55607.13
9_human_capital,2020-2021,29014.22,27656.47
9_human_capital,2021-2022,54141.74,50770.36
