d_most_recent_category,total,percentage
2_professional_services,293298572.27,0.6819
3_information_technology,85023316.66,0.1977
0_other,26809809.68,0.0623
11_defence,21986686.50,0.0511
9_human_capital,2684429.90,0.0062
1_facilities_and_construction,333651.38,8e-4
4_medical,8529.41,0
7_travel,0.00,0
