owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2022-2023,23100.00,20538.14
dnd-mdn,2017-2018,790536.69,814605.25
dnd-mdn,2018-2019,542287.04,553000.95
dnd-mdn,2019-2020,381295.59,375742.97
dnd-mdn,2020-2021,786750.00,747438.10
dnd-mdn,2021-2022,476000.00,437019.77
dnd-mdn,2022-2023,182500.00,162528.55
pc,2021-2022,99438.85,89891.13
pc,2022-2023,73719.62,65964.63
pwgsc-tpsgc,2017-2018,72898.58,75044.88
pwgsc-tpsgc,2018-2019,136799.64,138563.83
pwgsc-tpsgc,2019-2020,157480.86,154680.09
pwgsc-tpsgc,2020-2021,292142.00,276836.52
pwgsc-tpsgc,2021-2022,124069.46,114488.03
pwgsc-tpsgc,2022-2023,116049.84,102735.39
