d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,488826.00,494798.80
1_facilities_and_construction,2019-2020,1142663.54,1133381.58
1_facilities_and_construction,2020-2021,290782.71,277119.64
1_facilities_and_construction,2021-2022,1557380.08,1456419.14
2_professional_services,2018-2019,60427.13,60942.47
2_professional_services,2019-2020,573651.05,570525.62
2_professional_services,2020-2021,824624.32,786776.96
