d_fiscal_year,total,total_constant_2019_dollars
2018-2019,549253.13,556199.59
2019-2020,1716314.59,1703965.23
2020-2021,1115407.03,1064122.10
2021-2022,1557380.08,1446795.90
2022-2023,679067.45,612879.34
