normalized_vendor_name,original_vendor_name
XTRACT TECHNOLOGIES,Xtract Technologies Inc
XTRACT TECHNOLOGIES,Xtract Technologies Inc.
XTRACT TECHNOLOGIES,XTRACT TECHNOLOGIES INC.
