owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,101955.07474028472
dnd-mdn,2018-2019,820104.8639509819
dnd-mdn,2019-2020,296395.56355274934
dnd-mdn,2020-2021,510760.76142976515
hc-sc,2018-2019,24860
nrc-cnrc,2017-2018,32981.88
nrc-cnrc,2018-2019,56833.35
nrc-cnrc,2019-2020,77542.19853658536
nrc-cnrc,2020-2021,108580.47068160206
nrcan-rncan,2019-2020,9169.076070528969
nrcan-rncan,2020-2021,52292.386964735524
pwgsc-tpsgc,2017-2018,3271742.0929787136
pwgsc-tpsgc,2018-2019,2827137.8533589235
pwgsc-tpsgc,2019-2020,2066550.909328725
pwgsc-tpsgc,2020-2021,2127641.696255871
rcmp-grc,2017-2018,7572.582
