owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,101955.07,104906.77
dnd-mdn,2018-2019,820104.86,833998.15
dnd-mdn,2019-2020,324660.69,322266.27
dnd-mdn,2020-2021,605738.65,576625.06
dnd-mdn,2021-2022,218438.70,203572.13
dnd-mdn,2022-2023,73160.42,65660.28
hc-sc,2018-2019,24860.00,25193.50
nrc-cnrc,2017-2018,32981.88,34037.67
nrc-cnrc,2018-2019,56833.35,57632.76
nrc-cnrc,2019-2020,77542.20,76956.85
nrc-cnrc,2020-2021,108580.47,103268.93
nrc-cnrc,2021-2022,86374.57,80689.10
nrcan-rncan,2019-2020,9169.08,8959.79
nrcan-rncan,2020-2021,52292.39,49799.12
nrcan-rncan,2021-2022,52292.39,48617.57
pwgsc-tpsgc,2017-2018,3271742.09,3369288.38
pwgsc-tpsgc,2018-2019,2827137.85,2873885.27
pwgsc-tpsgc,2019-2020,2066550.91,2039533.32
pwgsc-tpsgc,2020-2021,2127641.70,2024249.69
pwgsc-tpsgc,2021-2022,1012541.96,932223.05
pwgsc-tpsgc,2022-2023,290459.52,259904.40
rcmp-grc,2017-2018,7572.58,7806.66
