owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,55197.33,56612.30
aafc-aac,2018-2019,91974.97,93414.94
aafc-aac,2019-2020,149032.39,147486.57
aafc-aac,2020-2021,107253.20,102030.62
aafc-aac,2021-2022,73806.18,68524.98
aandc-aadnc,2017-2018,647013.16,663144.24
aandc-aadnc,2018-2019,114447.50,115820.07
aandc-aadnc,2019-2020,283501.16,280363.78
aandc-aadnc,2020-2021,236543.78,224957.00
aandc-aadnc,2021-2022,162419.47,153130.29
cbsa-asfc,2019-2020,85972.51,85531.19
cbsa-asfc,2020-2021,11415.98,10868.59
cer-rec,2019-2020,71391.60,70518.07
cer-rec,2021-2022,39989.25,36118.29
cfia-acia,2017-2018,156225.92,160188.08
cfia-acia,2018-2019,73368.64,74817.14
cfia-acia,2019-2020,41616.46,41033.39
cfia-acia,2020-2021,63556.53,60421.30
cic,2017-2018,216624.22,222236.45
cic,2018-2019,82811.97,84505.22
cnsc-ccsn,2021-2022,20311.75,18952.51
csa-asc,2019-2020,6253.31,6101.98
csa-asc,2020-2021,10346.39,9766.78
csa-asc,2021-2022,32345.12,29675.58
csc-scc,2017-2018,39743.91,40690.16
csc-scc,2018-2019,39514.03,40097.54
csc-scc,2019-2020,34441.27,33607.77
csc-scc,2020-2021,110421.34,105133.44
csc-scc,2021-2022,36033.17,33132.65
dfatd-maecd,2017-2018,28484.78,29172.09
dfatd-maecd,2018-2019,50265.15,51356.88
dfo-mpo,2017-2018,845564.02,867677.18
dfo-mpo,2018-2019,593906.64,602096.36
dfo-mpo,2019-2020,645868.11,638602.58
dfo-mpo,2020-2021,586651.53,556801.20
dfo-mpo,2021-2022,838555.50,776702.99
dnd-mdn,2017-2018,3937477.03,4037551.16
dnd-mdn,2018-2019,5448025.70,5532021.42
dnd-mdn,2019-2020,4288559.09,4250993.11
dnd-mdn,2020-2021,4663238.16,4435047.85
dnd-mdn,2021-2022,5214045.57,4833176.16
ec,2017-2018,95254.10,97704.22
ec,2018-2019,82521.61,83530.06
ec,2019-2020,217111.94,215064.46
ec,2020-2021,13797.00,12991.50
ec,2021-2022,159358.47,146042.57
esdc-edsc,2019-2020,27790.63,27118.08
hc-sc,2017-2018,24424.71,25057.57
hc-sc,2018-2019,24559.28,24941.21
hc-sc,2019-2020,2018.57,2025.75
hc-sc,2021-2022,11070.05,10071.12
iaac-aeic,2018-2019,15612.30,15765.91
iaac-aeic,2019-2020,105310.20,104516.96
iaac-aeic,2020-2021,65187.75,61557.61
iaac-aeic,2021-2022,17149.95,15489.83
ic,2017-2018,50201.81,51426.77
ic,2018-2019,6246.21,6372.54
ic,2020-2021,1315.50,1238.70
ic,2021-2022,494292.92,460060.18
nbc-ccbn,2021-2022,64386.02,58987.90
nrc-cnrc,2017-2018,1627133.64,1668951.80
nrc-cnrc,2018-2019,902130.40,915798.02
nrc-cnrc,2019-2020,1523006.14,1510841.18
nrc-cnrc,2020-2021,1187055.27,1128967.88
nrc-cnrc,2021-2022,1097588.04,1013920.38
nrcan-rncan,2017-2018,235002.74,240848.91
nrcan-rncan,2018-2019,173992.28,175995.21
nrcan-rncan,2019-2020,415672.62,410745.80
nrcan-rncan,2020-2021,290509.74,276079.88
nrcan-rncan,2021-2022,468104.81,431621.30
opc-cpvp,2018-2019,14989.45,15277.65
pc,2017-2018,9550104.91,9796376.02
pc,2018-2019,9119869.03,9261315.57
pc,2019-2020,8095408.39,8022394.72
pc,2020-2021,5552134.80,5278928.84
pc,2021-2022,3689083.44,3430529.79
pch,2020-2021,22261.00,21112.51
ps-sp,2017-2018,169086.92,173578.56
pwgsc-tpsgc,2017-2018,15965324.74,16371064.70
pwgsc-tpsgc,2018-2019,19830225.58,20115980.41
pwgsc-tpsgc,2019-2020,23402875.67,23141593.37
pwgsc-tpsgc,2020-2021,28546149.97,27132792.87
pwgsc-tpsgc,2021-2022,29546855.54,27347283.59
rcmp-grc,2017-2018,2657696.15,2727642.83
rcmp-grc,2018-2019,2078366.26,2111342.48
rcmp-grc,2019-2020,604412.67,598361.47
rcmp-grc,2020-2021,633835.46,600277.69
rcmp-grc,2021-2022,1327291.49,1236051.99
tbs-sct,2018-2019,2071.67,2092.05
tbs-sct,2019-2020,22788.33,22714.88
tc,2017-2018,309087.68,316926.55
tc,2018-2019,607965.94,615591.91
tc,2019-2020,463658.06,457265.53
tc,2020-2021,256435.37,243986.67
tc,2021-2022,325767.81,301109.70
