normalized_vendor_name,original_vendor_name
STANTEC,STANTEC ARCHITECTURE LTD.
STANTEC,Stantec Consulting Ltd (Vancouver)
STANTEC,Stantec Limited
STANTEC,STANTEC CONSULTING LTD.
STANTEC,STANTEC CONSULTING LTD (VANCOUVER)
STANTEC,Dessau-Soprin Inc (Montreal)
STANTEC,DESSAU INC.
STANTEC,STANTEC EXPERTS-CONSEILS LTÉE
STANTEC,Stantec Consulting ltd
STANTEC,Stantec Consulting Ltd.
STANTEC,Stantec Consulting Ltd
STANTEC,JACQUES WHITFORD STANTEC LTD.
STANTEC,Stantec Architecture Ltd.
STANTEC,Stantec Consulting (Dartmouth)
STANTEC,STANTEC ARCHITECTURE LTD
STANTEC,CONSORTIUM DESSAU/CIMA+
STANTEC,STANTEC CONSULTING LTD
STANTEC,Jacques Whitford Stantec Limited
STANTEC,STANTEC CONSULTING (DARTMOUTH)
STANTEC,STANTEC CONSULTING LTD (SCL)
STANTEC,Stantec Consulting Limited (Dartmouth)
STANTEC,STANTEC ARCHITECTURE LIMITED
STANTEC,Stantec Consulting - Do not use
STANTEC,Stantec Architecture Limited
STANTEC,Stantec Consulting
STANTEC,DESSAU INC
STANTEC,Dessau-Soprin Inc.
STANTEC,Dessau Inc.
STANTEC,Dessau
STANTEC,Stantec Consulting Ltd. (Victoria)
STANTEC,STANTEC CONSULTING LTD. (OTTAWA)
STANTEC,Dessau-Soprin (Quebec)
STANTEC,Stantec Architecture Ltd
STANTEC,Stantec Consulting LTD
STANTEC,Stantec Consulting Ltd. (Ottawa)
STANTEC,STANTEC CONSULTING LTD. (VICTORIA)
STANTEC,Stantec Consulting Ltd. (Kitchener)
STANTEC,Stantec Consulting Ltd (Ottawa)
STANTEC,Stantec Consulting Ltd. (Winnipeg)
STANTEC,Dessau inc.
STANTEC,STANTEC CONSULTING
STANTEC,ADC-STANTEC INC.
STANTEC,Dessau Inc. (Calgary)
STANTEC,STANTEC OTTAWA
STANTEC,Stantec Consulting Limited
STANTEC,Dessau Inc (Montreal)
STANTEC,STANTEC EXPERTS-CONSEILS LTEE
STANTEC,DESSAU INC.   (LONGUEUIL)
STANTEC,Stantec Consulting Inc
STANTEC,Stantec consulting
STANTEC,Stantec Consulting Ltd. (St.John's)
STANTEC,DESSAU
STANTEC,"Stantec Consulting Ltd. ( Saint John,NB)"
STANTEC,DESSAU-SOPRIN INC
STANTEC,Stantec Consulting Ltd (Calgary)
STANTEC,"Stantec Architecture Ltd., Architects"
STANTEC,Stantec Consulting Ltd. (Edmonton)
STANTEC,Stantec Consulting Ltd. (Fredericton)
STANTEC,Stantec Consulting Group
STANTEC,Dessau Inc. (Quebec)
STANTEC,STANTEC
STANTEC,STANTEC GEOMATICS LTD.
STANTEC,Stantec
STANTEC,Dessau Environnement Inc.
STANTEC,Stantec Consulting  Ltd.
STANTEC,KAVIK-STANTEC INC.
STANTEC,Dessau Inc.   (Longueuil)
STANTEC,Stantec Experts-conseils Ltee(Longueuil)
STANTEC,NUNAMI STANTEC LIMITED
STANTEC,DESSAU SOPRIN
STANTEC,STANTEC CONSULTING LTD. (EDMONTON)
STANTEC,Stantec Architecture Ltd. (Yellowknife)
STANTEC,Stantec Consulting Ltd (Barrie)
STANTEC,Nunami Stantec Limited
STANTEC,DESSAU INC. (CHICOUTIMI)
STANTEC,Stantec Consulting Ltd. (North Bay)
STANTEC,Stantec Consulting Ltd. (Burnaby)
STANTEC,STANTEC INC.
STANTEC,JACQUES WHITFORD STANTEC LIMITED
STANTEC,Stassinu Stantec Limited Partnership
STANTEC,STANTEC EXPERTS-CONSEILS LIMITEE
STANTEC,Dessau Inc. (Ottawa)
STANTEC,Stantec Experts-conseils Ltee (Quebec)
STANTEC,STANTEC CONSULTING LTD (CALGARY)
STANTEC,Dessau LVM Engineering (Edmonton)
STANTEC,Stantec Consulting Inc.
STANTEC,STANTEC CONSULTING LTD. (FREDERICTON)
STANTEC,Jacques Whitford Stantec Limitee
STANTEC,STANTEC CONSULTING LTD. ( SAINT JOHN)
STANTEC,STANTEC CONSULTING LIMITED (DARTMOUTH)
STANTEC,DESSAU INC. (OTTAWA)
STANTEC,DESSAU-SOPRIN
STANTEC,STANTEC EXPERTS CONSEILS LTEE
STANTEC,STANTEC CONSULTING LTD. (SCL)
STANTEC,Stantec Consulting (Saint-Laurent)
STANTEC,Dessau Inc. (Gatineau)
STANTEC,STANTEC EXPERTS-CONSEILS LTÉE.
STANTEC,Stantec Consulting International Lt
STANTEC,Stantec Consulting Ltd. (Hamilton)
STANTEC,STANTEC CONSULTING (SAINT-LAURENT)
STANTEC,STANTEC CONSULTING LTD. (WINNIPEG)
STANTEC,NEEGAN NAYNOWAN STANTEC LP
STANTEC,Stantec Constulting Ltd
STANTEC,Dessau Inc. (Chicoutimi)
STANTEC,DESSAU-SOPRIN ONTARIO INC
STANTEC,DESSAU INC. (QUEBEC)
STANTEC,KAVIK-STANTEC INC
STANTEC,Dessau Inc.   (Levis)
STANTEC,STANTEC GLOBAL TECHNOLOGIES INC.
STANTEC,Dessau-Soprin (Chicoutimi)
STANTEC,STANTEC GEOMATICS LTD
STANTEC,Dessau Soprin
STANTEC,Kavik-Stantec Inc.
STANTEC,STANTEC CONSULTING LTD. (MARKHAM)
STANTEC,Stantec Consulting Ltd. (Markham)
STANTEC,Dessau-Soprin Inc. (Gatineau)
STANTEC,STANTEC CONSULTING LTD. (KITCHENER)
STANTEC,Stantec Geomatics Ltd.
STANTEC,STANTEC GEOMATRICS LIMITED
STANTEC,STANTEC CONSULTIN
