d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,638908.85,659532.49
1_facilities_and_construction,2018-2019,189885.54,194276.50
2_professional_services,2020-2021,138410.88,130421.22
2_professional_services,2021-2022,110782.66,102850.19
5_transportation_and_logistics,2017-2018,1366083.96,1408622.06
5_transportation_and_logistics,2018-2019,1756129.57,1796193.58
5_transportation_and_logistics,2019-2020,1279719.21,1280320.15
5_transportation_and_logistics,2020-2021,1830139.97,1753040.60
5_transportation_and_logistics,2021-2022,1610204.78,1502772.80
5_transportation_and_logistics,2022-2023,4563497.84,4070137.41
