owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,3084040.58,3179382.59
aafc-aac,2018-2019,2977196.99,3034368.17
aafc-aac,2019-2020,1819351.42,1805083.79
aafc-aac,2020-2021,339997.28,323821.29
aafc-aac,2021-2022,399117.55,369208.17
aafc-aac,2022-2023,896736.49,795971.45
aandc-aadnc,2017-2018,7388269.90,7614397.26
aandc-aadnc,2018-2019,6666293.94,6798339.37
aandc-aadnc,2019-2020,6017174.80,5968498.97
aandc-aadnc,2020-2021,5332582.61,5077048.44
aandc-aadnc,2021-2022,5600041.91,5206611.63
aandc-aadnc,2022-2023,4645451.41,4165233.45
acoa-apeca,2020-2021,108079.88,102648.12
atssc-scdata,2022-2023,82120.10,72671.80
cas-satj,2017-2018,374195.20,386012.98
cas-satj,2018-2019,162118.39,164942.63
cas-satj,2019-2020,430494.94,426945.12
cas-satj,2020-2021,32037.72,30263.78
cas-satj,2022-2023,105922.85,94044.22
cbsa-asfc,2017-2018,6382661.15,6580408.25
cbsa-asfc,2018-2019,6408142.11,6528803.36
cbsa-asfc,2019-2020,7894710.35,7838368.73
cbsa-asfc,2020-2021,4110493.36,3910604.53
cbsa-asfc,2021-2022,7654524.07,7107621.91
cbsa-asfc,2022-2023,5801909.88,5198613.42
ced-dec,2022-2023,68590.07,60883.16
cer-rec,2017-2018,59616.67,61459.48
cer-rec,2018-2019,49980.00,51032.42
cfia-acia,2017-2018,759298.72,782632.70
cfia-acia,2018-2019,808512.14,824261.45
cfia-acia,2019-2020,757404.88,751586.38
cfia-acia,2020-2021,88130.88,83896.46
cfia-acia,2021-2022,239758.89,221134.15
cfia-acia,2022-2023,364031.79,325252.92
chrc-ccdp,2017-2018,370079.98,380747.42
chrc-ccdp,2018-2019,30413.52,31136.47
chrc-ccdp,2021-2022,87654.10,81721.83
chrc-ccdp,2022-2023,123105.57,109427.48
cic,2019-2020,75035.00,74436.45
cic,2020-2021,74829.99,71262.15
cic,2021-2022,81462.60,75567.14
cic,2022-2023,2720457.85,2428597.69
cihr-irsc,2017-2018,101574.00,104474.80
cihr-irsc,2022-2023,115466.00,102181.11
cnsc-ccsn,2018-2019,24997.86,25608.49
cnsc-ccsn,2020-2021,120398.68,114673.63
cra-arc,2021-2022,11181854.75,10166487.57
cra-arc,2022-2023,19911987.23,17864392.49
crtc,2021-2022,39344.45,36418.32
csc-scc,2017-2018,3952229.14,4074396.80
csc-scc,2018-2019,3952229.14,4027966.27
csc-scc,2019-2020,3963057.17,3931443.95
