d_fiscal_year,total,total_constant_2019_dollars
2017-2018,713065.21,734848.54
2018-2019,786346.59,800508.78
2019-2020,531634.97,525059.92
2020-2021,600487.08,569575.26
2021-2022,622551.78,566562.36
2022-2023,2229691.29,1991733.79
