owner_org,d_fiscal_year,total
pwgsc-tpsgc,2017-2018,7694621.893468636
pwgsc-tpsgc,2018-2019,9100947.710178543
pwgsc-tpsgc,2019-2020,12995620.23323806
pwgsc-tpsgc,2020-2021,3308116.447130973
