owner_org,d_fiscal_year,total
aafc-aac,2019-2020,47024.776000000005
aafc-aac,2020-2021,22535.104000000003
csa-asc,2020-2021,51111.5649251461
csc-scc,2017-2018,34492.5
csc-scc,2018-2019,166641.91999999998
csc-scc,2019-2020,12790.97
csc-scc,2020-2021,27479.03
dnd-mdn,2017-2018,170873.84145985398
dnd-mdn,2018-2019,200085.431459854
dnd-mdn,2019-2020,116050.23380302549
dnd-mdn,2020-2021,76783.42508991854
ec,2018-2019,19576.1754176611
ec,2019-2020,31583.8245823389
ec,2020-2021,37941.75
hc-sc,2019-2020,103017.61
nrc-cnrc,2017-2018,16997.760000000002
nrc-cnrc,2019-2020,268539.1556680592
nrc-cnrc,2020-2021,305679.0693832755
nrcan-rncan,2017-2018,153325.00538694698
nrcan-rncan,2018-2019,202922.85483318163
nrcan-rncan,2019-2020,112951.15812255956
nrcan-rncan,2020-2021,112643.54840091322
pwgsc-tpsgc,2017-2018,708184.176150978
pwgsc-tpsgc,2018-2019,839231.3467568645
pwgsc-tpsgc,2019-2020,545198.8738921799
pwgsc-tpsgc,2020-2021,837699.6384792104
rcmp-grc,2018-2019,20177.388047808767
rcmp-grc,2019-2020,54300.911952191236
