d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1083873.11,1111637.41
2018-2019,1448634.84,1467893.99
2019-2020,1291457.24,1276092.45
2020-2021,1471871.85,1397803.26
2021-2022,2693747.68,2484450.49
