d_most_recent_category,d_fiscal_year,total
10_office_management,2017-2018,175291.35824442343
10_office_management,2018-2019,248846.18175557657
10_office_management,2019-2020,143490.9456132756
10_office_management,2020-2021,189743.91338406244
2_professional_services,2017-2018,1076466.7226486746
2_professional_services,2018-2019,1495932.4406619372
2_professional_services,2019-2020,2216424.8701738175
2_professional_services,2020-2021,1771484.040696688
3_information_technology,2017-2018,1526433.4601019386
3_information_technology,2018-2019,2334368.2404241357
3_information_technology,2019-2020,4039740.458971897
3_information_technology,2020-2021,4111455.6805450576
4_medical,2020-2021,24860
6_industrial_products_and_services,2018-2019,428.80010928961747
6_industrial_products_and_services,2019-2020,21991.31989071038
8_security_and_protection,2018-2019,20878.413414634146
8_security_and_protection,2019-2020,17106.03658536585
9_human_capital,2017-2018,33419.770000000004
9_human_capital,2018-2019,171518
9_human_capital,2019-2020,121201.34709754163
9_human_capital,2020-2021,189980.30093165545
