d_fiscal_year,total,total_constant_2019_dollars
2017-2018,234285.59,241232.56
2018-2019,78353.95,79855.46
2019-2020,220188.20,217700.12
2020-2021,609158.24,577679.95
2021-2022,1400009.62,1301624.87
2022-2023,284377.70,254462.36
