d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1955509.94,2014301.68
1_facilities_and_construction,2018-2019,4037405.61,4112739.83
1_facilities_and_construction,2019-2020,4331654.90,4297014.97
1_facilities_and_construction,2020-2021,4564619.75,4340167.83
1_facilities_and_construction,2021-2022,8028091.84,7463923.00
1_facilities_and_construction,2022-2023,944583.30,853208.40
