owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,164090.85,162695.49
dfo-mpo,2017-2018,391583.07,403687.33
dfo-mpo,2018-2019,140174.27,142860.45
dnd-mdn,2020-2021,2921211.31,2775115.98
dnd-mdn,2021-2022,6384683.40,5936003.99
dnd-mdn,2022-2023,944583.30,853208.40
pwgsc-tpsgc,2017-2018,1563926.87,1610614.35
pwgsc-tpsgc,2018-2019,3897231.34,3969879.38
pwgsc-tpsgc,2019-2020,4167564.05,4134319.48
pwgsc-tpsgc,2020-2021,1643408.44,1565051.85
pwgsc-tpsgc,2021-2022,1643408.44,1527919.00
