d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1955509.94,2004536.44
2018-2019,4037405.61,4098512.13
2019-2020,4331654.90,4295011.43
2020-2021,4564619.75,4333426.07
2021-2022,8028091.84,6280092.25
