owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,2389972.25
dnd-mdn,2018-2019,1353383.75
dnd-mdn,2019-2020,1207672.45
dnd-mdn,2020-2021,1899734.50
nrc-cnrc,2017-2018,35256.00
