d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1727165.75,1780550.80
1_facilities_and_construction,2018-2019,655321.25,667745.32
1_facilities_and_construction,2019-2020,1130550.19,1120083.19
1_facilities_and_construction,2020-2021,1899734.50,1811102.66
1_facilities_and_construction,2021-2022,1504364.50,1404202.83
1_facilities_and_construction,2022-2023,1128763.00,1010021.86
11_defence,2017-2018,698062.50,719640.36
11_defence,2018-2019,698062.50,711439.57
2_professional_services,2019-2020,77122.26,77360.92
6_industrial_products_and_services,2021-2022,39505.29,35712.16
6_industrial_products_and_services,2022-2023,128862.51,116241.94
