d_fiscal_year,total,total_constant_2019_dollars
2017-2018,64768.11,66784.05
2018-2019,65343.86,66288.17
2019-2020,457732.35,454386.91
2020-2021,1333575.62,1269920.91
2021-2022,626758.24,586335.31
2022-2023,842431.73,753540.58
