d_fiscal_year,total,total_constant_2019_dollars
2017-2018,405200.94,417620.04
2018-2019,737875.96,750544.06
2019-2020,854618.67,847760.27
2020-2021,852283.64,812545.46
2021-2022,852283.64,797533.83
