d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,10792.80,11123.59
it_consulting_services,2018-2019,3607.46,3696.73
it_other,2017-2018,116345.47,119911.37
it_other,2018-2019,35704.07,36594.89
