owner_org,d_fiscal_year,total,total_constant_2019_dollars
csa-asc,2020-2021,456407.00,437531.99
csa-asc,2021-2022,85338.21,77144.38
csa-asc,2022-2023,1004788.61,899089.06
hc-sc,2022-2023,44256.45,39513.50
ic,2020-2021,62712.18,59619.60
ic,2021-2022,39392.17,36129.31
ic,2022-2023,39499.99,35249.45
ijc-cmi,2019-2020,3462.42,3417.57
ijc-cmi,2020-2021,5179.43,4932.48
ijc-cmi,2021-2022,5179.43,4815.45
ijc-cmi,2022-2023,1745.40,1574.93
pwgsc-tpsgc,2017-2018,205983.93,212351.11
pwgsc-tpsgc,2018-2019,222321.47,226576.60
pwgsc-tpsgc,2019-2020,229616.75,227474.63
pwgsc-tpsgc,2020-2021,299969.81,285659.50
pwgsc-tpsgc,2021-2022,399976.76,371057.26
pwgsc-tpsgc,2022-2023,459891.59,411574.94
ssc-spc,2017-2018,30421.28,31306.66
ssc-spc,2018-2019,37371.03,38049.85
ssc-spc,2019-2020,40785.68,40464.01
ssc-spc,2020-2021,40011.45,38168.62
ssc-spc,2021-2022,22200.26,20523.77
ssc-spc,2022-2023,28897.98,25852.79
