owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,43503.54,44694.63
aafc-aac,2018-2019,24619.76,24930.52
aafc-aac,2019-2020,108521.37,108557.08
aafc-aac,2020-2021,138417.38,135646.06
aafc-aac,2021-2022,148079.32,63080.95
acoa-apeca,2021-2022,7508.05,2774.52
cbsa-asfc,2017-2018,127991.89,131422.78
cbsa-asfc,2018-2019,134919.09,136650.24
cbsa-asfc,2019-2020,243857.63,243297.04
cbsa-asfc,2020-2021,243248.85,234154.96
cbsa-asfc,2021-2022,678285.21,448892.91
cer-rec,2019-2020,978.06,979.40
cer-rec,2020-2021,10537.82,10349.43
cfia-acia,2017-2018,38958.42,40002.72
cfia-acia,2018-2019,46033.80,46632.56
cfia-acia,2019-2020,50278.65,50175.67
cfia-acia,2020-2021,50141.28,49087.69
cfia-acia,2021-2022,20331.26,18689.51
cic,2017-2018,1163458.49,1187391.97
cic,2018-2019,1074.80,1085.20
cic,2019-2020,403393.23,402558.82
cic,2020-2021,27773.95,27119.25
cic,2021-2022,1320777.62,930856.20
cnsc-ccsn,2020-2021,23671.51,22635.38
cnsc-ccsn,2021-2022,59398.04,45530.59
cra-arc,2017-2018,70536.41,72674.25
cra-arc,2018-2019,4426.60,4469.44
cra-arc,2019-2020,38108.21,38003.45
cra-arc,2020-2021,13133.85,12909.56
cra-arc,2021-2022,72328.29,34902.75
csa-asc,2017-2018,16702.01,17146.86
csa-asc,2018-2019,18674.24,18906.23
csa-asc,2019-2020,15099.57,15058.52
csa-asc,2021-2022,13788.27,9332.06
csps-efpc,2020-2021,11122.19,10703.81
csps-efpc,2021-2022,26172.09,17778.51
cta-otc,2018-2019,6739.17,6834.06
cta-otc,2019-2020,3411.19,3409.63
dfatd-maecd,2017-2018,173436.66,178085.72
dfatd-maecd,2018-2019,123501.01,125423.84
dfatd-maecd,2019-2020,36586.00,36569.31
dnd-mdn,2017-2018,36056.47,36762.97
dnd-mdn,2018-2019,65810.77,66630.13
dnd-mdn,2019-2020,87813.90,87631.01
dnd-mdn,2020-2021,39122.89,39029.33
dnd-mdn,2021-2022,106748.54,40789.34
ec,2017-2018,10881.12,11098.95
elections,2019-2020,42514.29,42452.45
elections,2020-2021,80007.21,79396.04
esdc-edsc,2019-2020,18148.87,18116.29
esdc-edsc,2020-2021,33433.80,33110.14
esdc-edsc,2021-2022,101391.32,49252.02
feddevontario,2018-2019,7979.67,8091.85
feddevontario,2019-2020,101353.30,101114.69
feddevontario,2020-2021,119635.16,117065.92
feddevontario,2021-2022,25963.87,23982.65
fin,2019-2020,3947.56,3948.06
fin,2020-2021,9944.83,9853.39
hc-sc,2018-2019,44509.15,45023.15
hc-sc,2019-2020,39100.59,39154.20
hc-sc,2020-2021,26124.39,25633.05
hc-sc,2021-2022,37413.63,16762.95
ic,2018-2019,6421.82,6498.73
ic,2019-2020,71200.80,71221.97
ic,2020-2021,154155.44,152743.60
ic,2021-2022,255853.08,189105.23
jus,2017-2018,27458.35,28054.19
jus,2018-2019,72177.56,73050.19
jus,2019-2020,44467.94,44376.86
jus,2020-2021,44346.44,43414.62
jus,2021-2022,51686.38,37580.45
lac-bac,2017-2018,63035.11,64724.80
lac-bac,2018-2019,26250.24,26509.12
nrcan-rncan,2017-2018,64421.42,65570.93
nrcan-rncan,2018-2019,54025.11,54547.94
nrcan-rncan,2019-2020,18477.28,18469.83
nrcan-rncan,2020-2021,97684.19,95631.62
nrcan-rncan,2021-2022,97684.19,74204.86
nserc-crsng,2017-2018,10037.79,10238.73
oag-bvg,2019-2020,19961.51,19988.88
oic-ci,2017-2018,1883.82,1916.18
oic-ci,2018-2019,11339.17,11489.68
osfi-bsif,2017-2018,10694.93,10991.51
osfi-bsif,2018-2019,1503.42,1517.97
osfi-bsif,2019-2020,16246.62,16208.20
pc,2019-2020,6736.70,6745.94
pc,2020-2021,7772.01,7774.22
pc,2021-2022,37788.60,28705.75
pch,2017-2018,20594.55,20948.31
pch,2018-2019,93962.63,95161.73
pch,2019-2020,94220.06,94027.07
pch,2021-2022,1397.08,0.00
pco-bcp,2018-2019,118633.70,119892.27
pco-bcp,2020-2021,2588.76,2446.93
pco-bcp,2021-2022,11811.24,8972.29
phac-aspc,2020-2021,7256.08,6987.50
phac-aspc,2021-2022,5726.62,5260.91
ppsc-sppc,2017-2018,38487.81,39519.50
ppsc-sppc,2018-2019,27521.42,27888.38
ps-sp,2017-2018,87983.13,90343.34
ps-sp,2018-2019,40627.14,41146.64
ps-sp,2019-2020,74600.94,74552.13
ps-sp,2020-2021,3764.01,3557.79
ps-sp,2021-2022,68962.79,27464.31
psc-cfp,2017-2018,14890.72,15188.81
psc-cfp,2021-2022,2438.57,0.00
pwgsc-tpsgc,2017-2018,14084.43,14437.31
pwgsc-tpsgc,2018-2019,26895.01,27246.42
pwgsc-tpsgc,2019-2020,138.08,138.02
pwgsc-tpsgc,2020-2021,2843.83,2688.02
pwgsc-tpsgc,2021-2022,74870.69,55357.30
rcmp-grc,2017-2018,488334.87,499344.40
rcmp-grc,2018-2019,677748.61,686379.66
rcmp-grc,2019-2020,779130.56,777464.14
rcmp-grc,2020-2021,1093703.87,1068514.92
rcmp-grc,2021-2022,1297889.61,968254.85
ssc-spc,2017-2018,4313987.30,4426545.04
ssc-spc,2018-2019,3472992.85,3513791.48
ssc-spc,2019-2020,11516948.55,11492587.31
ssc-spc,2020-2021,12146126.11,11866810.75
ssc-spc,2021-2022,4250028.81,3202223.65
tbs-sct,2019-2020,3706.34,3711.42
tbs-sct,2020-2021,46294.45,45097.15
tbs-sct,2021-2022,98673.77,73726.93
tc,2017-2018,304248.00,309474.17
tc,2019-2020,28807.32,28846.82
tc,2020-2021,35392.65,33776.22
tc,2021-2022,40330.36,31955.55
vac-acc,2017-2018,36299.45,36922.97
vac-acc,2018-2019,662464.87,670918.93
wd-deo,2018-2019,4290.69,4332.21
wd-deo,2019-2020,13110.44,13068.75
