owner_org,d_fiscal_year,total
aafc-aac,2017-2018,43503.535425555805
aafc-aac,2018-2019,24619.755788649705
aafc-aac,2019-2020,108521.37326430851
aafc-aac,2020-2021,138417.38302274476
cbsa-asfc,2017-2018,127991.89152233364
cbsa-asfc,2018-2019,134919.0937895381
cbsa-asfc,2019-2020,243857.63282460053
cbsa-asfc,2020-2021,285441.52959567285
cfia-acia,2017-2018,38958.42153284672
cfia-acia,2018-2019,74994.10834736527
cfia-acia,2019-2020,70030.38019278072
cfia-acia,2020-2021,50141.275547445264
cic,2017-2018,1163458.492497721
cic,2018-2019,1074.7967213114753
cic,2019-2020,403393.2290710382
cic,2020-2021,27773.95193367767
cnsc-ccsn,2020-2021,23671.50684931507
cra-arc,2017-2018,70536.40531506849
cra-arc,2018-2019,4426.597479452054
cra-arc,2019-2020,38108.21487027472
cra-arc,2020-2021,13133.854170821169
csa-asc,2017-2018,16702.00578609062
csa-asc,2018-2019,18674.238076923073
csa-asc,2019-2020,15099.57
csps-efpc,2020-2021,11122.191780821919
cta-otc,2018-2019,6739.17344262295
cta-otc,2019-2020,3411.1865573770488
dfatd-maecd,2017-2018,236051.17077681873
dfatd-maecd,2018-2019,123501.01
dfatd-maecd,2019-2020,36586
dnd-mdn,2017-2018,36056.47100864553
dnd-mdn,2018-2019,65810.76915573803
dnd-mdn,2019-2020,87813.89685054182
dnd-mdn,2020-2021,39122.89060151298
ec,2017-2018,10881.12
elections,2019-2020,42514.29098360656
elections,2020-2021,80007.20901639345
esdc-edsc,2019-2020,18148.865
esdc-edsc,2020-2021,33433.79883561644
feddevontario,2018-2019,7979.66904109589
feddevontario,2019-2020,101353.30487194759
feddevontario,2020-2021,119635.15540202502
fin,2019-2020,3947.564371584699
fin,2020-2021,9944.8256284153
hc-sc,2018-2019,44509.149999999994
hc-sc,2019-2020,39100.590758290295
hc-sc,2020-2021,26124.389241709712
ic,2018-2019,6421.822273972603
ic,2019-2020,71200.79846373231
ic,2020-2021,154155.43561098748
jus,2017-2018,27458.34620989668
jus,2018-2019,72177.56410005438
jus,2019-2020,44467.94120717781
jus,2020-2021,44346.444100054374
lac-bac,2017-2018,63035.113686131386
lac-bac,2018-2019,26250.23912408759
nrcan-rncan,2017-2018,64421.42
nrcan-rncan,2018-2019,54025.113684210526
nrcan-rncan,2019-2020,18477.282149193008
nrcan-rncan,2020-2021,97684.1895961451
nserc-crsng,2017-2018,10037.79
oag-bvg,2019-2020,19961.51
oic-ci,2017-2018,1883.8232328767124
oic-ci,2018-2019,11339.166767123288
osfi-bsif,2017-2018,10694.929068493151
osfi-bsif,2018-2019,1503.4186885245902
osfi-bsif,2019-2020,16246.62131147541
pc,2019-2020,6736.705
pc,2020-2021,7772.009054054054
pch,2017-2018,20594.54796547472
pch,2018-2019,93962.62509247841
pch,2019-2020,94220.05694204685
pco-bcp,2018-2019,118633.69999999998
pco-bcp,2020-2021,2588.7640449438204
phac-aspc,2020-2021,7256.084383561644
ppsc-sppc,2017-2018,38487.81131386862
ppsc-sppc,2018-2019,27521.421240875912
ps-sp,2017-2018,87983.1320784874
ps-sp,2018-2019,40627.13765839041
ps-sp,2019-2020,74600.93890410959
ps-sp,2020-2021,3764.0145205479457
psc-cfp,2017-2018,14890.720000000001
pwgsc-tpsgc,2017-2018,14084.427781260776
pwgsc-tpsgc,2018-2019,26895.008219178082
pwgsc-tpsgc,2019-2020,138.08219178082192
pwgsc-tpsgc,2020-2021,2843.8271232876714
rcmp-grc,2017-2018,488334.8723949045
rcmp-grc,2018-2019,677748.6134124087
rcmp-grc,2019-2020,779130.5582846715
rcmp-grc,2020-2021,1093703.8719828017
ssc-spc,2017-2018,4313987.301376527
ssc-spc,2018-2019,3472992.85437504
ssc-spc,2019-2020,11516948.553418519
ssc-spc,2020-2021,12146126.111933885
tbs-sct,2019-2020,3706.341589041096
tbs-sct,2020-2021,46294.44700531477
tc,2017-2018,304248
tc,2019-2020,28807.32
tc,2020-2021,35392.64686684073
wd-deo,2018-2019,4290.689589041095
wd-deo,2019-2020,13110.440410958901
