d_most_recent_category,total,percentage
3_information_technology,48868931.80,0.9732
9_human_capital,726287.08,0.0145
11_defence,335552.57,0.0067
2_professional_services,172504.17,0.0034
10_office_management,85395.71,0.0017
0_other,13540.91,3e-4
4_medical,13332.55,3e-4
