d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7182441.47,7400747.16
2018-2019,5778671.39,5878081.56
2019-2020,13880865.58,13766146.42
2020-2021,14401414.69,13709563.29
2021-2022,8746975.39,8110989.87
2022-2023,17445897.59,15591777.58
