d_most_recent_category,d_fiscal_year,total
10_office_management,2020-2021,37220.38461538461
11_defence,2017-2018,36056.47100864553
11_defence,2018-2019,65810.76915573803
11_defence,2019-2020,87813.89685054182
11_defence,2020-2021,39122.89060151298
2_professional_services,2017-2018,62675.02425742574
2_professional_services,2020-2021,14983.835616438357
3_information_technology,2017-2018,7050803.55657128
3_information_technology,2018-2019,5643495.094649046
3_information_technology,2019-2020,13630028.120748105
3_information_technology,2020-2021,14365944.993941827
9_human_capital,2017-2018,14890.720000000001
9_human_capital,2018-2019,65836.43835616439
9_human_capital,2019-2020,163023.56164383562
9_human_capital,2020-2021,10970.843835616439
NA,2017-2018,13540.91
