d_fiscal_year,total,total_constant_2019_dollars
2017-2018,392413.96,404441.15
2018-2019,2458109.25,2500160.86
2019-2020,2566733.30,2545387.84
2020-2021,2761203.41,2632036.75
2021-2022,141731.59,132794.93
